phrase_id,category,subcategory,canonical_text,tts_text,key_terms,difficulty
CLIN3_04539,Oftalmología,Valoración,La valoración actual se enfoca en ojo seco.,La valoración actual se enfoca en ojo seco.,ojo seco,standard
CLIN3_04540,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de ojo seco.,Durante el interrogatorio se identifica antecedente de ojo seco.,ojo seco,standard
CLIN3_04541,Oftalmología,Consulta,En consulta se documenta desprendimiento de retina.,En consulta se documenta desprendimiento de retina.,desprendimiento de retina,standard
CLIN3_04542,Oftalmología,Seguimiento,Se encuentra en seguimiento por desprendimiento de retina.,Se encuentra en seguimiento por desprendimiento de retina.,desprendimiento de retina,standard
CLIN3_04543,Oftalmología,Problemas activos,Se integra como problema activo desprendimiento de retina.,Se integra como problema activo desprendimiento de retina.,desprendimiento de retina,standard
CLIN3_04544,Oftalmología,Valoración,La valoración actual se enfoca en desprendimiento de retina.,La valoración actual se enfoca en desprendimiento de retina.,desprendimiento de retina,standard
CLIN3_04545,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de desprendimiento de retina.,Durante el interrogatorio se identifica antecedente de desprendimiento de retina.,desprendimiento de retina,standard
CLIN3_04546,Oftalmología,Consulta,En consulta se documenta oclusión de arteria central de la retina.,En consulta se documenta oclusión de arteria central de la retina.,oclusión de arteria central de la retina,standard
CLIN3_04547,Oftalmología,Seguimiento,Se encuentra en seguimiento por oclusión de arteria central de la retina.,Se encuentra en seguimiento por oclusión de arteria central de la retina.,oclusión de arteria central de la retina,standard
CLIN3_04548,Oftalmología,Problemas activos,Se integra como problema activo oclusión de arteria central de la retina.,Se integra como problema activo oclusión de arteria central de la retina.,oclusión de arteria central de la retina,standard
CLIN3_04549,Oftalmología,Valoración,La valoración actual se enfoca en oclusión de arteria central de la retina.,La valoración actual se enfoca en oclusión de arteria central de la retina.,oclusión de arteria central de la retina,standard
CLIN3_04550,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de oclusión de arteria central de la retina.,Durante el interrogatorio se identifica antecedente de oclusión de arteria central de la retina.,oclusión de arteria central de la retina,standard
CLIN3_04551,Oftalmología,Consulta,En consulta se documenta oclusión venosa retiniana.,En consulta se documenta oclusión venosa retiniana.,oclusión venosa retiniana,standard
CLIN3_04552,Oftalmología,Seguimiento,Se encuentra en seguimiento por oclusión venosa retiniana.,Se encuentra en seguimiento por oclusión venosa retiniana.,oclusión venosa retiniana,standard
CLIN3_04553,Oftalmología,Problemas activos,Se integra como problema activo oclusión venosa retiniana.,Se integra como problema activo oclusión venosa retiniana.,oclusión venosa retiniana,standard
CLIN3_04554,Oftalmología,Valoración,La valoración actual se enfoca en oclusión venosa retiniana.,La valoración actual se enfoca en oclusión venosa retiniana.,oclusión venosa retiniana,standard
CLIN3_04555,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de oclusión venosa retiniana.,Durante el interrogatorio se identifica antecedente de oclusión venosa retiniana.,oclusión venosa retiniana,standard
CLIN3_04556,Oftalmología,Consulta,En consulta se documenta neuritis óptica.,En consulta se documenta neuritis óptica.,neuritis óptica,standard
CLIN3_04557,Oftalmología,Seguimiento,Se encuentra en seguimiento por neuritis óptica.,Se encuentra en seguimiento por neuritis óptica.,neuritis óptica,standard
CLIN3_04558,Oftalmología,Problemas activos,Se integra como problema activo neuritis óptica.,Se integra como problema activo neuritis óptica.,neuritis óptica,standard
CLIN3_04559,Oftalmología,Valoración,La valoración actual se enfoca en neuritis óptica.,La valoración actual se enfoca en neuritis óptica.,neuritis óptica,standard
CLIN3_04560,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de neuritis óptica.,Durante el interrogatorio se identifica antecedente de neuritis óptica.,neuritis óptica,standard
CLIN3_04561,Oftalmología,Consulta,En consulta se documenta edema macular.,En consulta se documenta edema macular.,edema macular,standard
CLIN3_04562,Oftalmología,Seguimiento,Se encuentra en seguimiento por edema macular.,Se encuentra en seguimiento por edema macular.,edema macular,standard
CLIN3_04563,Oftalmología,Problemas activos,Se integra como problema activo edema macular.,Se integra como problema activo edema macular.,edema macular,standard
CLIN3_04564,Oftalmología,Valoración,La valoración actual se enfoca en edema macular.,La valoración actual se enfoca en edema macular.,edema macular,standard
CLIN3_04565,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de edema macular.,Durante el interrogatorio se identifica antecedente de edema macular.,edema macular,standard
CLIN3_04566,Oftalmología,Consulta,En consulta se documenta retinopatía hipertensiva.,En consulta se documenta retinopatía hipertensiva.,retinopatía hipertensiva,hard
CLIN3_04567,Oftalmología,Seguimiento,Se encuentra en seguimiento por retinopatía hipertensiva.,Se encuentra en seguimiento por retinopatía hipertensiva.,retinopatía hipertensiva,hard
CLIN3_04568,Oftalmología,Problemas activos,Se integra como problema activo retinopatía hipertensiva.,Se integra como problema activo retinopatía hipertensiva.,retinopatía hipertensiva,hard
CLIN3_04569,Oftalmología,Valoración,La valoración actual se enfoca en retinopatía hipertensiva.,La valoración actual se enfoca en retinopatía hipertensiva.,retinopatía hipertensiva,hard
CLIN3_04570,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de retinopatía hipertensiva.,Durante el interrogatorio se identifica antecedente de retinopatía hipertensiva.,retinopatía hipertensiva,hard
CLIN3_04571,Oftalmología,Consulta,En consulta se documenta trauma ocular.,En consulta se documenta trauma ocular.,trauma ocular,standard
CLIN3_04572,Oftalmología,Seguimiento,Se encuentra en seguimiento por trauma ocular.,Se encuentra en seguimiento por trauma ocular.,trauma ocular,standard
CLIN3_04573,Oftalmología,Problemas activos,Se integra como problema activo trauma ocular.,Se integra como problema activo trauma ocular.,trauma ocular,standard
CLIN3_04574,Oftalmología,Valoración,La valoración actual se enfoca en trauma ocular.,La valoración actual se enfoca en trauma ocular.,trauma ocular,standard
CLIN3_04575,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de trauma ocular.,Durante el interrogatorio se identifica antecedente de trauma ocular.,trauma ocular,standard
CLIN3_04576,Oftalmología,Consulta,En consulta se documenta cuerpo extraño corneal.,En consulta se documenta cuerpo extraño corneal.,cuerpo extraño corneal,standard
CLIN3_04577,Oftalmología,Seguimiento,Se encuentra en seguimiento por cuerpo extraño corneal.,Se encuentra en seguimiento por cuerpo extraño corneal.,cuerpo extraño corneal,standard
CLIN3_04578,Oftalmología,Problemas activos,Se integra como problema activo cuerpo extraño corneal.,Se integra como problema activo cuerpo extraño corneal.,cuerpo extraño corneal,standard
CLIN3_04579,Oftalmología,Valoración,La valoración actual se enfoca en cuerpo extraño corneal.,La valoración actual se enfoca en cuerpo extraño corneal.,cuerpo extraño corneal,standard
CLIN3_04580,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de cuerpo extraño corneal.,Durante el interrogatorio se identifica antecedente de cuerpo extraño corneal.,cuerpo extraño corneal,standard
CLIN3_04581,Oftalmología,Consulta,En consulta se documenta pterigión.,En consulta se documenta pterigión.,pterigión,standard
CLIN3_04582,Oftalmología,Seguimiento,Se encuentra en seguimiento por pterigión.,Se encuentra en seguimiento por pterigión.,pterigión,standard
CLIN3_04583,Oftalmología,Problemas activos,Se integra como problema activo pterigión.,Se integra como problema activo pterigión.,pterigión,standard
CLIN3_04584,Oftalmología,Valoración,La valoración actual se enfoca en pterigión.,La valoración actual se enfoca en pterigión.,pterigión,standard
CLIN3_04585,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de pterigión.,Durante el interrogatorio se identifica antecedente de pterigión.,pterigión,standard
CLIN3_04586,Oftalmología,Consulta,En consulta se documenta blefaritis.,En consulta se documenta blefaritis.,blefaritis,standard
CLIN3_04587,Oftalmología,Seguimiento,Se encuentra en seguimiento por blefaritis.,Se encuentra en seguimiento por blefaritis.,blefaritis,standard
CLIN3_04588,Oftalmología,Problemas activos,Se integra como problema activo blefaritis.,Se integra como problema activo blefaritis.,blefaritis,standard
CLIN3_04589,Oftalmología,Valoración,La valoración actual se enfoca en blefaritis.,La valoración actual se enfoca en blefaritis.,blefaritis,standard
CLIN3_04590,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de blefaritis.,Durante el interrogatorio se identifica antecedente de blefaritis.,blefaritis,standard
CLIN3_04591,Oftalmología,Consulta,En consulta se documenta estrabismo.,En consulta se documenta estrabismo.,estrabismo,standard
CLIN3_04592,Oftalmología,Seguimiento,Se encuentra en seguimiento por estrabismo.,Se encuentra en seguimiento por estrabismo.,estrabismo,standard
CLIN3_04593,Oftalmología,Problemas activos,Se integra como problema activo estrabismo.,Se integra como problema activo estrabismo.,estrabismo,standard
CLIN3_04594,Oftalmología,Valoración,La valoración actual se enfoca en estrabismo.,La valoración actual se enfoca en estrabismo.,estrabismo,standard
CLIN3_04595,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de estrabismo.,Durante el interrogatorio se identifica antecedente de estrabismo.,estrabismo,standard
CLIN3_04596,Oftalmología,Consulta,En consulta se documenta disminución de agudeza visual.,En consulta se documenta disminución de agudeza visual.,disminución de agudeza visual,standard
CLIN3_04597,Oftalmología,Seguimiento,Se encuentra en seguimiento por disminución de agudeza visual.,Se encuentra en seguimiento por disminución de agudeza visual.,disminución de agudeza visual,standard
CLIN3_04598,Oftalmología,Problemas activos,Se integra como problema activo disminución de agudeza visual.,Se integra como problema activo disminución de agudeza visual.,disminución de agudeza visual,standard
CLIN3_04599,Oftalmología,Valoración,La valoración actual se enfoca en disminución de agudeza visual.,La valoración actual se enfoca en disminución de agudeza visual.,disminución de agudeza visual,standard
CLIN3_04600,Oftalmología,Antecedentes,Durante el interrogatorio se identifica antecedente de disminución de agudeza visual.,Durante el interrogatorio se identifica antecedente de disminución de agudeza visual.,disminución de agudeza visual,standard
CLIN3_04601,Anestesiología y preoperatorio,Consulta,En consulta se documenta valoración preanestésica.,En consulta se documenta valoración preanestésica.,valoración preanestésica,standard
CLIN3_04602,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por valoración preanestésica.,Se encuentra en seguimiento por valoración preanestésica.,valoración preanestésica,standard
CLIN3_04603,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo valoración preanestésica.,Se integra como problema activo valoración preanestésica.,valoración preanestésica,standard
CLIN3_04604,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en valoración preanestésica.,La valoración actual se enfoca en valoración preanestésica.,valoración preanestésica,standard
CLIN3_04605,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de valoración preanestésica.,Durante el interrogatorio se identifica antecedente de valoración preanestésica.,valoración preanestésica,standard
CLIN3_04606,Anestesiología y preoperatorio,Consulta,En consulta se documenta riesgo cardiovascular perioperatorio.,En consulta se documenta riesgo cardiovascular perioperatorio.,riesgo cardiovascular perioperatorio,standard
CLIN3_04607,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por riesgo cardiovascular perioperatorio.,Se encuentra en seguimiento por riesgo cardiovascular perioperatorio.,riesgo cardiovascular perioperatorio,standard
CLIN3_04608,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo riesgo cardiovascular perioperatorio.,Se integra como problema activo riesgo cardiovascular perioperatorio.,riesgo cardiovascular perioperatorio,standard
CLIN3_04609,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en riesgo cardiovascular perioperatorio.,La valoración actual se enfoca en riesgo cardiovascular perioperatorio.,riesgo cardiovascular perioperatorio,standard
CLIN3_04610,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de riesgo cardiovascular perioperatorio.,Durante el interrogatorio se identifica antecedente de riesgo cardiovascular perioperatorio.,riesgo cardiovascular perioperatorio,standard
CLIN3_04611,Anestesiología y preoperatorio,Consulta,En consulta se documenta vía aérea difícil.,En consulta se documenta vía aérea difícil.,vía aérea difícil,standard
CLIN3_04612,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por vía aérea difícil.,Se encuentra en seguimiento por vía aérea difícil.,vía aérea difícil,standard
CLIN3_04613,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo vía aérea difícil.,Se integra como problema activo vía aérea difícil.,vía aérea difícil,standard
CLIN3_04614,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en vía aérea difícil.,La valoración actual se enfoca en vía aérea difícil.,vía aérea difícil,standard
CLIN3_04615,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de vía aérea difícil.,Durante el interrogatorio se identifica antecedente de vía aérea difícil.,vía aérea difícil,standard
CLIN3_04616,Anestesiología y preoperatorio,Consulta,En consulta se documenta intubación orotraqueal.,En consulta se documenta intubación orotraqueal.,intubación orotraqueal,standard
CLIN3_04617,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por intubación orotraqueal.,Se encuentra en seguimiento por intubación orotraqueal.,intubación orotraqueal,standard
CLIN3_04618,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo intubación orotraqueal.,Se integra como problema activo intubación orotraqueal.,intubación orotraqueal,standard
CLIN3_04619,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en intubación orotraqueal.,La valoración actual se enfoca en intubación orotraqueal.,intubación orotraqueal,standard
CLIN3_04620,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de intubación orotraqueal.,Durante el interrogatorio se identifica antecedente de intubación orotraqueal.,intubación orotraqueal,standard
CLIN3_04621,Anestesiología y preoperatorio,Consulta,En consulta se documenta anestesia general.,En consulta se documenta anestesia general.,anestesia general,standard
CLIN3_04622,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por anestesia general.,Se encuentra en seguimiento por anestesia general.,anestesia general,standard
CLIN3_04623,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo anestesia general.,Se integra como problema activo anestesia general.,anestesia general,standard
CLIN3_04624,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en anestesia general.,La valoración actual se enfoca en anestesia general.,anestesia general,standard
CLIN3_04625,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de anestesia general.,Durante el interrogatorio se identifica antecedente de anestesia general.,anestesia general,standard
CLIN3_04626,Anestesiología y preoperatorio,Consulta,En consulta se documenta anestesia regional.,En consulta se documenta anestesia regional.,anestesia regional,standard
CLIN3_04627,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por anestesia regional.,Se encuentra en seguimiento por anestesia regional.,anestesia regional,standard
CLIN3_04628,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo anestesia regional.,Se integra como problema activo anestesia regional.,anestesia regional,standard
CLIN3_04629,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en anestesia regional.,La valoración actual se enfoca en anestesia regional.,anestesia regional,standard
CLIN3_04630,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de anestesia regional.,Durante el interrogatorio se identifica antecedente de anestesia regional.,anestesia regional,standard
CLIN3_04631,Anestesiología y preoperatorio,Consulta,En consulta se documenta bloqueo neuroaxial.,En consulta se documenta bloqueo neuroaxial.,bloqueo neuroaxial,standard
CLIN3_04632,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por bloqueo neuroaxial.,Se encuentra en seguimiento por bloqueo neuroaxial.,bloqueo neuroaxial,standard
CLIN3_04633,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo bloqueo neuroaxial.,Se integra como problema activo bloqueo neuroaxial.,bloqueo neuroaxial,standard
CLIN3_04634,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en bloqueo neuroaxial.,La valoración actual se enfoca en bloqueo neuroaxial.,bloqueo neuroaxial,standard
CLIN3_04635,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de bloqueo neuroaxial.,Durante el interrogatorio se identifica antecedente de bloqueo neuroaxial.,bloqueo neuroaxial,standard
CLIN3_04636,Anestesiología y preoperatorio,Consulta,En consulta se documenta bloqueo periférico.,En consulta se documenta bloqueo periférico.,bloqueo periférico,standard
CLIN3_04637,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por bloqueo periférico.,Se encuentra en seguimiento por bloqueo periférico.,bloqueo periférico,standard
CLIN3_04638,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo bloqueo periférico.,Se integra como problema activo bloqueo periférico.,bloqueo periférico,standard
CLIN3_04639,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en bloqueo periférico.,La valoración actual se enfoca en bloqueo periférico.,bloqueo periférico,standard
CLIN3_04640,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de bloqueo periférico.,Durante el interrogatorio se identifica antecedente de bloqueo periférico.,bloqueo periférico,standard
CLIN3_04641,Anestesiología y preoperatorio,Consulta,En consulta se documenta analgesia multimodal.,En consulta se documenta analgesia multimodal.,analgesia multimodal,standard
CLIN3_04642,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por analgesia multimodal.,Se encuentra en seguimiento por analgesia multimodal.,analgesia multimodal,standard
CLIN3_04643,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo analgesia multimodal.,Se integra como problema activo analgesia multimodal.,analgesia multimodal,standard
CLIN3_04644,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en analgesia multimodal.,La valoración actual se enfoca en analgesia multimodal.,analgesia multimodal,standard
CLIN3_04645,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de analgesia multimodal.,Durante el interrogatorio se identifica antecedente de analgesia multimodal.,analgesia multimodal,standard
CLIN3_04646,Anestesiología y preoperatorio,Consulta,En consulta se documenta náusea posoperatoria.,En consulta se documenta náusea posoperatoria.,náusea posoperatoria,standard
CLIN3_04647,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por náusea posoperatoria.,Se encuentra en seguimiento por náusea posoperatoria.,náusea posoperatoria,standard
CLIN3_04648,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo náusea posoperatoria.,Se integra como problema activo náusea posoperatoria.,náusea posoperatoria,standard
CLIN3_04649,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en náusea posoperatoria.,La valoración actual se enfoca en náusea posoperatoria.,náusea posoperatoria,standard
CLIN3_04650,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de náusea posoperatoria.,Durante el interrogatorio se identifica antecedente de náusea posoperatoria.,náusea posoperatoria,standard
CLIN3_04651,Anestesiología y preoperatorio,Consulta,En consulta se documenta hipotensión intraoperatoria.,En consulta se documenta hipotensión intraoperatoria.,hipotensión intraoperatoria,hard
CLIN3_04652,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por hipotensión intraoperatoria.,Se encuentra en seguimiento por hipotensión intraoperatoria.,hipotensión intraoperatoria,hard
CLIN3_04653,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo hipotensión intraoperatoria.,Se integra como problema activo hipotensión intraoperatoria.,hipotensión intraoperatoria,hard
CLIN3_04654,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en hipotensión intraoperatoria.,La valoración actual se enfoca en hipotensión intraoperatoria.,hipotensión intraoperatoria,hard
CLIN3_04655,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de hipotensión intraoperatoria.,Durante el interrogatorio se identifica antecedente de hipotensión intraoperatoria.,hipotensión intraoperatoria,hard
CLIN3_04656,Anestesiología y preoperatorio,Consulta,En consulta se documenta hipertermia maligna.,En consulta se documenta hipertermia maligna.,hipertermia maligna,hard
CLIN3_04657,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por hipertermia maligna.,Se encuentra en seguimiento por hipertermia maligna.,hipertermia maligna,hard
CLIN3_04658,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo hipertermia maligna.,Se integra como problema activo hipertermia maligna.,hipertermia maligna,hard
CLIN3_04659,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en hipertermia maligna.,La valoración actual se enfoca en hipertermia maligna.,hipertermia maligna,hard
CLIN3_04660,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de hipertermia maligna.,Durante el interrogatorio se identifica antecedente de hipertermia maligna.,hipertermia maligna,hard
CLIN3_04661,Anestesiología y preoperatorio,Consulta,En consulta se documenta anafilaxia perioperatoria.,En consulta se documenta anafilaxia perioperatoria.,anafilaxia perioperatoria,standard
CLIN3_04662,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por anafilaxia perioperatoria.,Se encuentra en seguimiento por anafilaxia perioperatoria.,anafilaxia perioperatoria,standard
CLIN3_04663,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo anafilaxia perioperatoria.,Se integra como problema activo anafilaxia perioperatoria.,anafilaxia perioperatoria,standard
CLIN3_04664,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en anafilaxia perioperatoria.,La valoración actual se enfoca en anafilaxia perioperatoria.,anafilaxia perioperatoria,standard
CLIN3_04665,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de anafilaxia perioperatoria.,Durante el interrogatorio se identifica antecedente de anafilaxia perioperatoria.,anafilaxia perioperatoria,standard
CLIN3_04666,Anestesiología y preoperatorio,Consulta,En consulta se documenta manejo de anticoagulación.,En consulta se documenta manejo de anticoagulación.,manejo de anticoagulación,standard
CLIN3_04667,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por manejo de anticoagulación.,Se encuentra en seguimiento por manejo de anticoagulación.,manejo de anticoagulación,standard
CLIN3_04668,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo manejo de anticoagulación.,Se integra como problema activo manejo de anticoagulación.,manejo de anticoagulación,standard
CLIN3_04669,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en manejo de anticoagulación.,La valoración actual se enfoca en manejo de anticoagulación.,manejo de anticoagulación,standard
CLIN3_04670,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de manejo de anticoagulación.,Durante el interrogatorio se identifica antecedente de manejo de anticoagulación.,manejo de anticoagulación,standard
CLIN3_04671,Anestesiología y preoperatorio,Consulta,En consulta se documenta ayuno preoperatorio.,En consulta se documenta ayuno preoperatorio.,ayuno preoperatorio,standard
CLIN3_04672,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por ayuno preoperatorio.,Se encuentra en seguimiento por ayuno preoperatorio.,ayuno preoperatorio,standard
CLIN3_04673,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo ayuno preoperatorio.,Se integra como problema activo ayuno preoperatorio.,ayuno preoperatorio,standard
CLIN3_04674,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en ayuno preoperatorio.,La valoración actual se enfoca en ayuno preoperatorio.,ayuno preoperatorio,standard
CLIN3_04675,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de ayuno preoperatorio.,Durante el interrogatorio se identifica antecedente de ayuno preoperatorio.,ayuno preoperatorio,standard
CLIN3_04676,Anestesiología y preoperatorio,Consulta,En consulta se documenta clasificación ASA.,En consulta se documenta clasificación ASA.,clasificación ASA,standard
CLIN3_04677,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por clasificación ASA.,Se encuentra en seguimiento por clasificación ASA.,clasificación ASA,standard
CLIN3_04678,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo clasificación ASA.,Se integra como problema activo clasificación ASA.,clasificación ASA,standard
CLIN3_04679,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en clasificación ASA.,La valoración actual se enfoca en clasificación ASA.,clasificación ASA,standard
CLIN3_04680,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de clasificación ASA.,Durante el interrogatorio se identifica antecedente de clasificación ASA.,clasificación ASA,standard
CLIN3_04681,Anestesiología y preoperatorio,Consulta,En consulta se documenta capacidad funcional.,En consulta se documenta capacidad funcional.,capacidad funcional,standard
CLIN3_04682,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por capacidad funcional.,Se encuentra en seguimiento por capacidad funcional.,capacidad funcional,standard
CLIN3_04683,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo capacidad funcional.,Se integra como problema activo capacidad funcional.,capacidad funcional,standard
CLIN3_04684,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en capacidad funcional.,La valoración actual se enfoca en capacidad funcional.,capacidad funcional,standard
CLIN3_04685,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de capacidad funcional.,Durante el interrogatorio se identifica antecedente de capacidad funcional.,capacidad funcional,standard
CLIN3_04686,Anestesiología y preoperatorio,Consulta,En consulta se documenta dolor posoperatorio.,En consulta se documenta dolor posoperatorio.,dolor posoperatorio,standard
CLIN3_04687,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por dolor posoperatorio.,Se encuentra en seguimiento por dolor posoperatorio.,dolor posoperatorio,standard
CLIN3_04688,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo dolor posoperatorio.,Se integra como problema activo dolor posoperatorio.,dolor posoperatorio,standard
CLIN3_04689,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en dolor posoperatorio.,La valoración actual se enfoca en dolor posoperatorio.,dolor posoperatorio,standard
CLIN3_04690,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de dolor posoperatorio.,Durante el interrogatorio se identifica antecedente de dolor posoperatorio.,dolor posoperatorio,standard
CLIN3_04691,Anestesiología y preoperatorio,Consulta,En consulta se documenta recuperación posanestésica.,En consulta se documenta recuperación posanestésica.,recuperación posanestésica,standard
CLIN3_04692,Anestesiología y preoperatorio,Seguimiento,Se encuentra en seguimiento por recuperación posanestésica.,Se encuentra en seguimiento por recuperación posanestésica.,recuperación posanestésica,standard
CLIN3_04693,Anestesiología y preoperatorio,Problemas activos,Se integra como problema activo recuperación posanestésica.,Se integra como problema activo recuperación posanestésica.,recuperación posanestésica,standard
CLIN3_04694,Anestesiología y preoperatorio,Valoración,La valoración actual se enfoca en recuperación posanestésica.,La valoración actual se enfoca en recuperación posanestésica.,recuperación posanestésica,standard
CLIN3_04695,Anestesiología y preoperatorio,Antecedentes,Durante el interrogatorio se identifica antecedente de recuperación posanestésica.,Durante el interrogatorio se identifica antecedente de recuperación posanestésica.,recuperación posanestésica,standard
CLIN3_04696,Dolor y rehabilitación,Consulta,En consulta se documenta dolor neuropático.,En consulta se documenta dolor neuropático.,dolor neuropático,standard
CLIN3_04697,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por dolor neuropático.,Se encuentra en seguimiento por dolor neuropático.,dolor neuropático,standard
CLIN3_04698,Dolor y rehabilitación,Problemas activos,Se integra como problema activo dolor neuropático.,Se integra como problema activo dolor neuropático.,dolor neuropático,standard
CLIN3_04699,Dolor y rehabilitación,Valoración,La valoración actual se enfoca en dolor neuropático.,La valoración actual se enfoca en dolor neuropático.,dolor neuropático,standard
CLIN3_04700,Dolor y rehabilitación,Antecedentes,Durante el interrogatorio se identifica antecedente de dolor neuropático.,Durante el interrogatorio se identifica antecedente de dolor neuropático.,dolor neuropático,standard
CLIN3_04701,Dolor y rehabilitación,Consulta,En consulta se documenta dolor nociceptivo.,En consulta se documenta dolor nociceptivo.,dolor nociceptivo,standard
CLIN3_04702,Dolor y rehabilitación,Seguimiento,Se encuentra en seguimiento por dolor nociceptivo.,Se encuentra en seguimiento por dolor nociceptivo.,dolor nociceptivo,standard
CLIN3_04703,Dolor y rehabilitación,Problemas activos,Se integra como problema activo dolor nociceptivo.,Se integra como problema activo dolor nociceptivo.,dolor nociceptivo,standard
