phrase_id,categoria,palabras_rotas,estado,canonical_text
CLIN3_00976,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 20 mil e INR 1.0."
CLIN3_00977,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 20 mil e INR 1.4."
CLIN3_00978,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 20 mil e INR 2.0."
CLIN3_00979,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 20 mil e INR 3.0."
CLIN3_00980,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 50 mil e INR 1.0."
CLIN3_00981,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 50 mil e INR 1.4."
CLIN3_00982,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 50 mil e INR 2.0."
CLIN3_00983,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 50 mil e INR 3.0."
CLIN3_00984,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 100 mil e INR 1.0."
CLIN3_00985,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 100 mil e INR 1.4."
CLIN3_00986,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 100 mil e INR 2.0."
CLIN3_00987,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 100 mil e INR 3.0."
CLIN3_00988,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 180 mil e INR 1.0."
CLIN3_00989,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 180 mil e INR 1.4."
CLIN3_00990,Hematología y coagulación,Hemogramoslobina,REPARADA,"Hemoglobina 6.8 g/dL, leucocitos 12.0, plaquetas 180 mil e INR 2.0."
CLIN3_01046,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 0.8 mg/dL y albúmina 2.0 g/dL."
CLIN3_01047,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 0.8 mg/dL y albúmina 2.8 g/dL."
CLIN3_01048,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 0.8 mg/dL y albúmina 3.5 g/dL."
CLIN3_01049,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 0.8 mg/dL y albúmina 4.0 g/dL."
CLIN3_01050,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 2.5 mg/dL y albúmina 2.0 g/dL."
CLIN3_01051,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 2.5 mg/dL y albúmina 2.8 g/dL."
CLIN3_01052,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 2.5 mg/dL y albúmina 3.5 g/dL."
CLIN3_01053,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 2.5 mg/dL y albúmina 4.0 g/dL."
CLIN3_01054,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 6.0 mg/dL y albúmina 2.0 g/dL."
CLIN3_01055,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 6.0 mg/dL y albúmina 2.8 g/dL."
CLIN3_01056,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 6.0 mg/dL y albúmina 3.5 g/dL."
CLIN3_01057,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 6.0 mg/dL y albúmina 4.0 g/dL."
CLIN3_01058,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 15.0 mg/dL y albúmina 2.0 g/dL."
CLIN3_01059,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 15.0 mg/dL y albúmina 2.8 g/dL."
CLIN3_01060,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 15.0 mg/dL y albúmina 3.5 g/dL."
CLIN3_01061,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 30, bilirrubina total 15.0 mg/dL y albúmina 4.0 g/dL."
CLIN3_01062,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 0.8 mg/dL y albúmina 2.0 g/dL."
CLIN3_01063,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 0.8 mg/dL y albúmina 2.8 g/dL."
CLIN3_01064,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 0.8 mg/dL y albúmina 3.5 g/dL."
CLIN3_01065,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 0.8 mg/dL y albúmina 4.0 g/dL."
CLIN3_01066,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 2.5 mg/dL y albúmina 2.0 g/dL."
CLIN3_01067,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 2.5 mg/dL y albúmina 2.8 g/dL."
CLIN3_01068,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 2.5 mg/dL y albúmina 3.5 g/dL."
CLIN3_01069,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 2.5 mg/dL y albúmina 4.0 g/dL."
CLIN3_01070,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 6.0 mg/dL y albúmina 2.0 g/dL."
CLIN3_01071,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 6.0 mg/dL y albúmina 2.8 g/dL."
CLIN3_01072,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 6.0 mg/dL y albúmina 3.5 g/dL."
CLIN3_01073,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 6.0 mg/dL y albúmina 4.0 g/dL."
CLIN3_01074,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 15.0 mg/dL y albúmina 2.0 g/dL."
CLIN3_01075,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 15.0 mg/dL y albúmina 2.8 g/dL."
CLIN3_01076,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 15.0 mg/dL y albúmina 3.5 g/dL."
CLIN3_01077,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 90, bilirrubina total 15.0 mg/dL y albúmina 4.0 g/dL."
CLIN3_01078,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 300, bilirrubina total 0.8 mg/dL y albúmina 2.0 g/dL."
CLIN3_01079,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 300, bilirrubina total 0.8 mg/dL y albúmina 2.8 g/dL."
CLIN3_01080,Hepático y gastrointestinal,miligramos,REPARADA,"AST 35, ALT 300, bilirrubina total 0.8 mg/dL y albúmina 3.5 g/dL."
CLIN3_01083,Hepático y gastrointestinal,nasogramosástrica,REPARADA,Se reporta débito alto por sonda nasogástrica.
CLIN3_01085,Hepático y gastrointestinal,gramosasto,REPARADA,Se reporta diarrea de alto gasto.
CLIN3_01086,Hepático y gastrointestinal,gramosástrico,REPARADA,Se reporta residuo gástrico elevado.
CLIN3_01088,Hepático y gastrointestinal,negramosativa,REPARADA,Se reporta abdomen abierto con terapia de presión negativa.
CLIN3_01089,Hepático y gastrointestinal,gramosasto,REPARADA,Se reporta fístula enterocutánea de alto gasto.
CLIN3_01093,Hepático y gastrointestinal,digramosestivo sangramosrado,REPARADA,Se reporta sangrado digestivo sin inestabilidad.
CLIN3_01096,Hepático y gastrointestinal,gramosasto,REPARADA,Se reporta ileostomía de alto gasto.
CLIN3_01101,Imagenología,Imagramosen,REPARADA,Imagen reporta infiltrados alveolares bilaterales.
CLIN3_01102,Imagenología,Imagramosen,REPARADA,Imagen reporta consolidación basal derecha.
CLIN3_01103,Imagenología,Imagramosen,REPARADA,Imagen reporta consolidación multilobar.
CLIN3_01104,Imagenología,Imagramosen,REPARADA,Imagen reporta derrame pleural bilateral.
CLIN3_01105,Imagenología,Imagramosen,REPARADA,Imagen reporta neumotórax derecho.
CLIN3_01106,Imagenología,Imagramosen,REPARADA,Imagen reporta edema pulmonar.
CLIN3_01107,Imagenología,Imagramosen,REPARADA,Imagen reporta atelectasia del lóbulo inferior izquierdo.
CLIN3_01108,Imagenología,Imagramosen,REPARADA,Imagen reporta tubo endotraqueal alto.
CLIN3_01109,Imagenología,Imagramosen,REPARADA,Imagen reporta tubo endotraqueal a dos centímetros de la carina.
CLIN3_01110,Imagenología,Imagramosen,REPARADA,Imagen reporta catéter central con punta en cava superior.
CLIN3_01111,Imagenología,Imagramosen,REPARADA,Imagen reporta opacidad en vidrio despulido.
CLIN3_01112,Imagenología,Imagramosen gramosemación,REPARADA,Imagen reporta patrón de árbol en gemación.
CLIN3_01113,Imagenología,Imagramosen,REPARADA,Imagen reporta cavitación pulmonar.
CLIN3_01114,Imagenología,Imagramosen segramosmentaria,REPARADA,Imagen reporta embolia pulmonar segmentaria.
CLIN3_01115,Imagenología,Imagramosen,REPARADA,Imagen reporta embolia pulmonar central.
CLIN3_01116,Imagenología,Imagramosen,REPARADA,Imagen reporta dilatación del ventrículo derecho.
CLIN3_01117,Imagenología,Imagramosen,REPARADA,Imagen reporta derrame pericárdico.
CLIN3_01118,Imagenología,Imagramosen,REPARADA,Imagen reporta edema cerebral difuso.
CLIN3_01119,Imagenología,Imagramosen hemorragramosia,REPARADA,Imagen reporta hemorragia subaracnoidea.
CLIN3_01120,Imagenología,Imagramosen,REPARADA,Imagen reporta hematoma subdural.
CLIN3_01121,Imagenología,Imagramosen,REPARADA,Imagen reporta infarto cerebral extenso.
CLIN3_01122,Imagenología,Imagramosen,REPARADA,Imagen reporta hidrocefalia.
CLIN3_01123,Imagenología,Imagramosen,REPARADA,Imagen reporta neumoperitoneo.
CLIN3_01124,Imagenología,Imagramosen,REPARADA,Imagen reporta neumobilia.
CLIN3_01125,Imagenología,Imagramosen,REPARADA,Imagen reporta íleo.
CLIN3_01126,Imagenología,Imagramosen,REPARADA,Imagen reporta colección intraabdominal.
CLIN3_01127,Imagenología,Imagramosen,REPARADA,Imagen reporta trombosis venosa profunda.
CLIN3_01128,Imagenología,Imagramosen agramosuda,REPARADA,Imagen reporta oclusión arterial aguda.
CLIN3_01129,Imagenología,Imagramosen,REPARADA,Imagen reporta edema de tejidos blandos.
CLIN3_01130,Imagenología,Imagramosen gramosas,REPARADA,Imagen reporta gas en tejidos blandos.
CLIN3_01133,Imagenología,gramosrande,REPARADA,Derrame pleural derecho de tamaño grande.
CLIN3_01136,Imagenología,gramosrande,REPARADA,Derrame pleural izquierdo de tamaño grande.
CLIN3_01139,Imagenología,gramosrande,REPARADA,Derrame pleural bilateral de tamaño grande.
CLIN3_01156,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de neumonía asociada a ventilación mecánica.
CLIN3_01157,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de bacteriemia asociada a catéter.
CLIN3_01158,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de infección urinaria asociada a sonda.
CLIN3_01159,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de peritonitis secundaria.
CLIN3_01160,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de infección intraabdominal complicada.
CLIN3_01161,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de mediastinitis postesternotomía.
CLIN3_01162,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de endocarditis infecciosa.
CLIN3_01163,Infectología crítica,Diagramosnóstico meningramositis,REPARADA,Diagnóstico de meningitis bacteriana.
CLIN3_01164,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de encefalitis viral.
CLIN3_01165,Infectología crítica,Diagramosnóstico aspergramosilosis,REPARADA,Diagnóstico de aspergilosis pulmonar invasiva.
CLIN3_01166,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de candidemia.
CLIN3_01167,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de mucormicosis pulmonar.
CLIN3_01168,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de neumonía por Pneumocystis jirovecii.
CLIN3_01169,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de tuberculosis miliar.
CLIN3_01170,Infectología crítica,Diagramosnóstico meníngramosea,REPARADA,Diagnóstico de tuberculosis meníngea.
CLIN3_01171,Infectología crítica,Diagramosnóstico citomegramosalovirus,REPARADA,Diagnóstico de reactivación de citomegalovirus.
CLIN3_01172,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de colitis por Clostridioides difficile.
CLIN3_01173,Infectología crítica,Diagramosnóstico gramosrave,REPARADA,Diagnóstico de influenza grave.
CLIN3_01174,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de COVID-19 crítico.
CLIN3_01175,Infectología crítica,Diagramosnóstico Legramosionella,REPARADA,Diagnóstico de neumonía por Legionella.
CLIN3_01176,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de empiema pleural.
CLIN3_01177,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de absceso pulmonar.
CLIN3_01178,Infectología crítica,Diagramosnóstico quirúrgramosico,REPARADA,Diagnóstico de infección de sitio quirúrgico.
CLIN3_01179,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de fascitis necrosante.
CLIN3_01180,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de osteomielitis vertebral.
CLIN3_01181,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de infección periprotésica.
CLIN3_01182,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de candidiasis invasiva.
CLIN3_01183,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de bacteriemia persistente.
CLIN3_01184,Infectología crítica,Diagramosnóstico fungramosemia,REPARADA,Diagnóstico de fungemia persistente.
CLIN3_01185,Infectología crítica,Diagramosnóstico,REPARADA,Diagnóstico de sepsis abdominal.
CLIN3_01210,Infectología crítica,quirúrgramosico,REPARADA,tejido quirúrgico sin crecimiento.
CLIN3_01263,Lenguaje natural de pase,mililitros,REPARADA,"La diuresis sigue baja, alrededor de cero punto tres mililitros por kilo por hora."
CLIN3_01266,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 5 cmH2O, driving pressure 15 cmH2O y PIP 24 cmH2O."
CLIN3_01267,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 5 cmH2O, driving pressure 15 cmH2O y PIP 28 cmH2O."
CLIN3_01268,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 5 cmH2O, driving pressure 15 cmH2O y PIP 32 cmH2O."
CLIN3_01269,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 5 cmH2O, driving pressure 15 cmH2O y PIP 36 cmH2O."
CLIN3_01270,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 8 cmH2O, driving pressure 12 cmH2O y PIP 24 cmH2O."
CLIN3_01271,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 8 cmH2O, driving pressure 12 cmH2O y PIP 28 cmH2O."
CLIN3_01272,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 8 cmH2O, driving pressure 12 cmH2O y PIP 32 cmH2O."
CLIN3_01273,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 8 cmH2O, driving pressure 12 cmH2O y PIP 36 cmH2O."
CLIN3_01274,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 10 cmH2O, driving pressure 10 cmH2O y PIP 24 cmH2O."
CLIN3_01275,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 10 cmH2O, driving pressure 10 cmH2O y PIP 28 cmH2O."
CLIN3_01276,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 10 cmH2O, driving pressure 10 cmH2O y PIP 32 cmH2O."
CLIN3_01277,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 10 cmH2O, driving pressure 10 cmH2O y PIP 36 cmH2O."
CLIN3_01278,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 12 cmH2O, driving pressure 8 cmH2O y PIP 24 cmH2O."
CLIN3_01279,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 12 cmH2O, driving pressure 8 cmH2O y PIP 28 cmH2O."
CLIN3_01280,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 12 cmH2O, driving pressure 8 cmH2O y PIP 32 cmH2O."
CLIN3_01281,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 20 cmH2O, PEEP 12 cmH2O, driving pressure 8 cmH2O y PIP 36 cmH2O."
CLIN3_01282,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 5 cmH2O, driving pressure 17 cmH2O y PIP 24 cmH2O."
CLIN3_01283,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 5 cmH2O, driving pressure 17 cmH2O y PIP 28 cmH2O."
CLIN3_01284,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 5 cmH2O, driving pressure 17 cmH2O y PIP 32 cmH2O."
CLIN3_01285,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 5 cmH2O, driving pressure 17 cmH2O y PIP 36 cmH2O."
CLIN3_01286,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 8 cmH2O, driving pressure 14 cmH2O y PIP 24 cmH2O."
CLIN3_01287,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 8 cmH2O, driving pressure 14 cmH2O y PIP 28 cmH2O."
CLIN3_01288,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 8 cmH2O, driving pressure 14 cmH2O y PIP 32 cmH2O."
CLIN3_01289,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 8 cmH2O, driving pressure 14 cmH2O y PIP 36 cmH2O."
CLIN3_01290,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 10 cmH2O, driving pressure 12 cmH2O y PIP 24 cmH2O."
CLIN3_01291,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 10 cmH2O, driving pressure 12 cmH2O y PIP 28 cmH2O."
CLIN3_01292,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 10 cmH2O, driving pressure 12 cmH2O y PIP 32 cmH2O."
CLIN3_01293,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 10 cmH2O, driving pressure 12 cmH2O y PIP 36 cmH2O."
CLIN3_01294,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 12 cmH2O, driving pressure 10 cmH2O y PIP 24 cmH2O."
CLIN3_01295,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 12 cmH2O, driving pressure 10 cmH2O y PIP 28 cmH2O."
CLIN3_01296,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 12 cmH2O, driving pressure 10 cmH2O y PIP 32 cmH2O."
CLIN3_01297,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 22 cmH2O, PEEP 12 cmH2O, driving pressure 10 cmH2O y PIP 36 cmH2O."
CLIN3_01298,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 5 cmH2O, driving pressure 19 cmH2O y PIP 24 cmH2O."
CLIN3_01299,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 5 cmH2O, driving pressure 19 cmH2O y PIP 28 cmH2O."
CLIN3_01300,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 5 cmH2O, driving pressure 19 cmH2O y PIP 32 cmH2O."
CLIN3_01301,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 5 cmH2O, driving pressure 19 cmH2O y PIP 36 cmH2O."
CLIN3_01302,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 8 cmH2O, driving pressure 16 cmH2O y PIP 24 cmH2O."
CLIN3_01303,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 8 cmH2O, driving pressure 16 cmH2O y PIP 28 cmH2O."
CLIN3_01304,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 8 cmH2O, driving pressure 16 cmH2O y PIP 32 cmH2O."
CLIN3_01305,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 8 cmH2O, driving pressure 16 cmH2O y PIP 36 cmH2O."
CLIN3_01306,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 10 cmH2O, driving pressure 14 cmH2O y PIP 24 cmH2O."
CLIN3_01307,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 10 cmH2O, driving pressure 14 cmH2O y PIP 28 cmH2O."
CLIN3_01308,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 10 cmH2O, driving pressure 14 cmH2O y PIP 32 cmH2O."
CLIN3_01309,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 10 cmH2O, driving pressure 14 cmH2O y PIP 36 cmH2O."
CLIN3_01310,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 12 cmH2O, driving pressure 12 cmH2O y PIP 24 cmH2O."
CLIN3_01311,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 12 cmH2O, driving pressure 12 cmH2O y PIP 28 cmH2O."
CLIN3_01312,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 12 cmH2O, driving pressure 12 cmH2O y PIP 32 cmH2O."
CLIN3_01313,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 24 cmH2O, PEEP 12 cmH2O, driving pressure 12 cmH2O y PIP 36 cmH2O."
CLIN3_01314,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 26 cmH2O, PEEP 5 cmH2O, driving pressure 21 cmH2O y PIP 24 cmH2O."
CLIN3_01315,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 26 cmH2O, PEEP 5 cmH2O, driving pressure 21 cmH2O y PIP 28 cmH2O."
CLIN3_01316,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 26 cmH2O, PEEP 5 cmH2O, driving pressure 21 cmH2O y PIP 32 cmH2O."
CLIN3_01317,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 26 cmH2O, PEEP 5 cmH2O, driving pressure 21 cmH2O y PIP 36 cmH2O."
CLIN3_01318,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 26 cmH2O, PEEP 8 cmH2O, driving pressure 18 cmH2O y PIP 24 cmH2O."
CLIN3_01319,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 26 cmH2O, PEEP 8 cmH2O, driving pressure 18 cmH2O y PIP 28 cmH2O."
CLIN3_01320,Mecánica ventilatoria,agramosua drivingramos,REPARADA,"Pplat 26 cmH2O, PEEP 8 cmH2O, driving pressure 18 cmH2O y PIP 32 cmH2O."
CLIN3_01327,Medicina hospitalaria,hipergramoslucémico,REPARADA,Hospitalización por estado hiperosmolar hiperglucémico.
CLIN3_01330,Medicina hospitalaria,agramosuda,REPARADA,Hospitalización por insuficiencia renal aguda.
CLIN3_01333,Medicina hospitalaria,agramosuda,REPARADA,Hospitalización por pancreatitis aguda.
CLIN3_01334,Medicina hospitalaria,digramosestiva hemorragramosia,REPARADA,Hospitalización por hemorragia digestiva alta.
CLIN3_01347,Medicina hospitalaria,gramosolpe,REPARADA,Hospitalización por golpe de calor.
CLIN3_01350,Medicina hospitalaria,maligramosna,REPARADA,Hospitalización por hipercalcemia maligna.
CLIN3_01416,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo MRSA.
CLIN3_01417,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo VRE.
CLIN3_01418,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo ESBL.
CLIN3_01419,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo KPC.
CLIN3_01420,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo NDM.
CLIN3_01421,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo OXA-48.
CLIN3_01422,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo carbapenemasa.
CLIN3_01423,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo resistencia a colistina.
CLIN3_01424,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo resistencia a fluoroquinolonas.
CLIN3_01425,Microbiología y resistencia,aerugramosinosa,REPARADA,Cultivo positivo para Pseudomonas aeruginosa con fenotipo multirresistente.
CLIN3_01459,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 5 cmH2O y FiO2 30%."
CLIN3_01460,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 5 cmH2O y FiO2 40%."
CLIN3_01461,NIV y alto flujo,agramosua,REPARADA,"NIV en presión soporte, IPAP 10 cmH2O, EPAP 5 cmH2O y FiO2 50%."
